q_user,q_record,rep,seed,method,lambda,epsilon_learning,metric_value,run_id,config_hash,validation_pass
0.25,0.75,8,910000009,adaptive-v2,0.0,3.9,0.161875,f5b933f4afdb806c905d659e0a1e199d86cf0fc1c908d67b2543802f6df37232,2813432c27e5b1d4c627d46cd879ba39b6cc87ea367c81b187b551748ec8647f,True
0.25,0.75,8,910000009,handle-only,1.0,4.0,0.1775,55f94624110843b9c594209caf6f557636a292816da16a68e72b14dc7f77cbd0,2978801336708ab5b83b331c56d1e960e10c3f83c5d9530cce91d7fb08c5f298,True
0.25,0.75,8,910000009,stable-local,0.0,4.0,0.16765625,8fc8dfbd84e5bf8f3a2de4db84a2d467b08a6df4aab49566dcddcef4956afdfa,2978801336708ab5b83b331c56d1e960e10c3f83c5d9530cce91d7fb08c5f298,True
0.25,0.75,8,910000009,fixed-0.9,0.9,4.0,0.17796875,a9c068688a1409f141b00b60f56f5c0c4a6158c7e27fb6f3a96845b2a97c3a88,2978801336708ab5b83b331c56d1e960e10c3f83c5d9530cce91d7fb08c5f298,True
0.25,0.75,9,910000010,adaptive-v2,0.0,3.9,0.125,9f7a22e2c1cc36c7107b7b0be57ebf5274093281f722d696fa85cedebd5d4a55,75b5217939f9c9b68f69fc42fed11585760269c80fef21c088e98f4603333ee5,True
0.25,0.75,9,910000010,stable-local,0.0,4.0,0.12171875,149f852d2ba6aa45d3073aa9daa78a50562954338a6d78462d7a7f0ff06b0aad,04cecf52e5c850a805f36a1216ae6a292b142106d03926beaabe9048c220ddfa,True
0.25,0.75,9,910000010,fixed-0.9,0.9,4.0,0.1190625,c7a088a85f6f27b0857c7e8fa333772b8abb20454e751ab8d4b9983f161502cf,04cecf52e5c850a805f36a1216ae6a292b142106d03926beaabe9048c220ddfa,True
0.25,0.75,9,910000010,handle-only,1.0,4.0,0.12109375,fe4a1b4327fae9bee37204b09b0f81f38a96993352e4616fa634170a243d152e,04cecf52e5c850a805f36a1216ae6a292b142106d03926beaabe9048c220ddfa,True
0.5,0.25,0,910000001,adaptive-v2,0.0,3.9,0.09578125,6c10492abfdfa20771a2b385a0a37a6632d8ae092274dbadc73ae68da5ef8553,1b134725a1545b4430c3b25bc91efb8d00824c15a5309dbb9042d1182c5e387b,True
0.5,0.25,0,910000001,handle-only,1.0,4.0,0.09234375,39130bed037cb31fe54b7aa48cfb593b55add1cf0486da32eae49e03cbf72649,429a51dc60db7b1cd1b37eb8123e0e714cd4a4143b5fba8487516b429f7b37d9,True
0.5,0.25,0,910000001,fixed-0.9,0.9,4.0,0.08921875,cbc3a8c1d8292c2c0c7896651ff679ac03165f3c972803584af6a4a845f1330e,429a51dc60db7b1cd1b37eb8123e0e714cd4a4143b5fba8487516b429f7b37d9,True
0.5,0.25,0,910000001,stable-local,0.0,4.0,0.09484375,f6e286d079e54edb88953c2277c9b69524bb49c2329c193369ebf691e0b873e6,429a51dc60db7b1cd1b37eb8123e0e714cd4a4143b5fba8487516b429f7b37d9,True
0.5,0.25,1,910000002,adaptive-v2,0.0,3.9,0.09359879032258064,299eadcf719743a517af9c271566babd568aa4e2cecbf1d26fe2ea7ce857a28a,e8d6372f798d6d8b87ce13975b0058834479697101bbea5049be8c557f341a71,True
0.5,0.25,1,910000002,handle-only,1.0,4.0,0.08267137096774194,0205acd00158160289cb294012a9620e676fe5ea0353d7924e16c0f8c8f33354,64c9bf75aba8f8cacfcc9b4a576e6035606d32d4d62a47d93e0c80abfdfe02a6,True
0.5,0.25,1,910000002,stable-local,0.0,4.0,0.09516129032258064,9c142adb59afb02570d42bf68888674f5f0d6ecb7e82a0cd563e61c695e73fcf,64c9bf75aba8f8cacfcc9b4a576e6035606d32d4d62a47d93e0c80abfdfe02a6,True
0.5,0.25,1,910000002,fixed-0.9,0.9,4.0,0.08392137096774194,a229c57dbaf380b53e664a193bb5b4db0393e2bfdb3402a232288c7f5661a4e4,64c9bf75aba8f8cacfcc9b4a576e6035606d32d4d62a47d93e0c80abfdfe02a6,True
0.5,0.25,2,910000003,adaptive-v2,0.0,3.9,0.1,f9d3ceb4e7adb389a877b0fbb10fcd252fccce156447576f6a6b691eca1e5688,a6481989e8623cf2da5af54b2ee49eca842274bf02cb7c1c25efae93a76b83e9,True
0.5,0.25,2,910000003,handle-only,1.0,4.0,0.093125,86c02ff716ab4d317160b243ed2637751631885c2e9c9e88b1eac30f22296044,624e87e75f735e333fb80d2f53dfcce448c9bc26ad3a01818aa4ccb389a82fdc,True
0.5,0.25,2,910000003,fixed-0.9,0.9,4.0,0.094375,da6849bd42a6c2751ff3bf16f12ce891f01ca2203ba4a7374d63bc132776c8ac,624e87e75f735e333fb80d2f53dfcce448c9bc26ad3a01818aa4ccb389a82fdc,True
0.5,0.25,2,910000003,stable-local,0.0,4.0,0.103125,eed9fcb661d9af74a4e9cc5bad9c5717b4429ac374e67f86284be7cbe4784165,624e87e75f735e333fb80d2f53dfcce448c9bc26ad3a01818aa4ccb389a82fdc,True
0.5,0.25,3,910000004,adaptive-v2,0.0,3.9,0.11393145161290322,c425794dc1f906b77c579acaf56f0f43605361a3a5ce52e73d9b3bdca6fc3698,23398a09dc187328324b57dca77480bcb38574108043476dc3bca4b6fad429c7,True
0.5,0.25,3,910000004,fixed-0.9,0.9,4.0,0.11002520161290322,1f5495fbedbe783a1bbc5563ff3a13f495e8453c9f01100c4e0b178ca3b94a87,47b2e270e5b8ed7be183348f798ce63d71c0e7a4289da330896801c260a8ce03,True
0.5,0.25,3,910000004,handle-only,1.0,4.0,0.10908770161290322,43ac7153398b6eaa6052e1304b05d3d9dde94fde210f1d710a84f1fbb8fe09ef,47b2e270e5b8ed7be183348f798ce63d71c0e7a4289da330896801c260a8ce03,True
0.5,0.25,3,910000004,stable-local,0.0,4.0,0.11377520161290322,ea41a78b320e096dc224c6abbc24e144c2da9d5ebe2e987a7727490cb2bd59a6,47b2e270e5b8ed7be183348f798ce63d71c0e7a4289da330896801c260a8ce03,True
0.5,0.25,4,910000005,adaptive-v2,0.0,3.9,0.1389314516129032,620a2c0b8b5442583c157600f4082adaf92ce2bf69b98e53d9e4f14aa645bbde,64ab806e3ce2a8f4b162d4e584cb4dc1a960aebe610a598ef2cf4d21680cc1ac,True
0.5,0.25,4,910000005,fixed-0.9,0.9,4.0,0.12049395161290322,0347cfdcfd00e55ce53bbd92b86afdd60c62ba1dd37e9cfa642a4d14556c30cf,4d7d67f1861e0293e5825e96d40a483d5077f9decb92ebde494e6a339f592f1d,True
0.5,0.25,4,910000005,handle-only,1.0,4.0,0.11611895161290323,0477f2e14b8c1821a5bc1ee88f709ae96f3f30126f07b12a74ca92ef6a7bae55,4d7d67f1861e0293e5825e96d40a483d5077f9decb92ebde494e6a339f592f1d,True
0.5,0.25,4,910000005,stable-local,0.0,4.0,0.13690020161290323,871755191355aa6b67ac3db264e8a92e497955c3f24635ba3d4343a753c612b5,4d7d67f1861e0293e5825e96d40a483d5077f9decb92ebde494e6a339f592f1d,True
0.5,0.25,5,910000006,adaptive-v2,0.0,3.9,0.08909778225806451,cc4de66b970d06d6b28827928bf0425ff5f0b5d41b9d6960bb4d2cc1e76f1af5,b62c9800cd7a937100b4837872791d1847642704f1496f23bc3a601b15786e09,True
0.5,0.25,5,910000006,stable-local,0.0,4.0,0.08831653225806452,803d999c314434d7a26fe317f35415ee49a425a29116d4e7d395e25b700919aa,957e2bc042c19b0f2a28411fdcd9578b56a6bd14f09cfb9865b97a6f79818370,True
0.5,0.25,5,910000006,fixed-0.9,0.9,4.0,0.09488407258064516,8b4f60ad749d05507f9db81b1308f9765fda22cf473ccb0a0a5b32a44bae887a,957e2bc042c19b0f2a28411fdcd9578b56a6bd14f09cfb9865b97a6f79818370,True
0.5,0.25,5,910000006,handle-only,1.0,4.0,0.09722782258064516,b467d2a1d018081a762c5a834bd0bb529d25010aaac634733d0ec86b958e2360,957e2bc042c19b0f2a28411fdcd9578b56a6bd14f09cfb9865b97a6f79818370,True
0.5,0.25,6,910000007,adaptive-v2,0.0,3.9,0.1003125,5096787d30b31a3eed1493a7753c55022f5da12ec77db525333b5452a63dae15,5894d7dcd44533d796f37bc6a6a1f89235c088f9055cd94c8f8df4114ed7c9f7,True
0.5,0.25,6,910000007,stable-local,0.0,4.0,0.09953125,531cfa4c4b5ece58356299352723118e7daa25e0913d19d4d57bcf22cbd06b63,c080ea84235d8a355be084632ec8d178263ca7d5ad9fe8dba067d7486aaa443d,True
0.5,0.25,6,910000007,fixed-0.9,0.9,4.0,0.1009375,6dfcebb5e582b20a07ed88258d31c885d7d37fba2a39546660f3c6d4ffa37210,c080ea84235d8a355be084632ec8d178263ca7d5ad9fe8dba067d7486aaa443d,True
0.5,0.25,6,910000007,handle-only,1.0,4.0,0.1015625,c6db46aa02bd374008899d2cbe4fc04a660719052e85ae1c713cc1afbe325ed3,c080ea84235d8a355be084632ec8d178263ca7d5ad9fe8dba067d7486aaa443d,True
0.5,0.25,7,910000008,adaptive-v2,0.0,3.9,0.12109375,928720242ee8c67951e0dbdf9dd035b9f03ca2d0679e31afa3f21d07f8b585d8,45691e01b45a3771c091d10a444281cbce5e86330af57a9f6af95892f4e48833,True
0.5,0.25,7,910000008,stable-local,0.0,4.0,0.12125,27f602a171c2111add9819729e48d2c2545cce05d153f3ace83522e1672bcf46,d101164d3dab6c0514e0770cef043295b1acc36d9d000c7291b31f24c891b95f,True
0.5,0.25,7,910000008,fixed-0.9,0.9,4.0,0.13578125,411dcc29cdc5c3de282f7c8ee2fd7ccb1b7b2220b581228fc76a557788ef3d1e,d101164d3dab6c0514e0770cef043295b1acc36d9d000c7291b31f24c891b95f,True
0.5,0.25,7,910000008,handle-only,1.0,4.0,0.138125,b3f46bb22f629b7bfffc731825f1e7bae76e7246e9bd82b3d41fc3611800d2ed,d101164d3dab6c0514e0770cef043295b1acc36d9d000c7291b31f24c891b95f,True
0.5,0.25,8,910000009,adaptive-v2,0.0,3.9,0.17015625,82d5a7996a7eac47df4f5b5ddf527ba3b2ba5c147c715c233b0deb905bc3ae2e,031f982de8d92c5c876abfd569758cc0570793ebdef34fb0622bc594e0082455,True
0.5,0.25,8,910000009,fixed-0.9,0.9,4.0,0.1859375,07a574d3f5eb931638e6f077363aeba33fba8510b9e51649735f5ad3898c13b9,3c03a830a105a0699875526289605621ba3fe2a1895f09c64c1949c83cc8b452,True
0.5,0.25,8,910000009,handle-only,1.0,4.0,0.18890625,a5677a8fc60dab273c007c2fe10cf8b76e6c3df449ad36556f88481e48d6842d,3c03a830a105a0699875526289605621ba3fe2a1895f09c64c1949c83cc8b452,True
0.5,0.25,8,910000009,stable-local,0.0,4.0,0.1740625,bd0b7dd4fb696883843269ce65b51cc2180e697a6721efdba04a62c62137f1f5,3c03a830a105a0699875526289605621ba3fe2a1895f09c64c1949c83cc8b452,True
0.5,0.25,9,910000010,adaptive-v2,0.0,3.9,0.13174395161290323,1b2e831d7bf031a4d6089bcdd44648178d6d143295dc9ddc45d3bf287db52caa,110d16ff3300775af4d891a66dff128347c1cf5b25020347966882e6e953a94d,True
0.5,0.25,9,910000010,handle-only,1.0,4.0,0.08408266129032257,09d27bddc4525b4cb4369f458358cd4a66b4d500e0a1a35635d5a7ffe2e14e97,05367ffe1b0fb6195f6add4f75c9a8e60d1cb24f1cdfddacfd7e403987b376a6,True
0.5,0.25,9,910000010,fixed-0.9,0.9,4.0,0.08705141129032258,3f4216ea1ca1b7e69a2adcd2bae0daf7d3c84400bfd82b0bf9d39630d7615196,05367ffe1b0fb6195f6add4f75c9a8e60d1cb24f1cdfddacfd7e403987b376a6,True
0.5,0.25,9,910000010,stable-local,0.0,4.0,0.12971270161290321,830432cc5e4dbc8a2815663902a270e2d8d4771500de3b3d86e680d55d2be9df,05367ffe1b0fb6195f6add4f75c9a8e60d1cb24f1cdfddacfd7e403987b376a6,True
0.5,0.5,0,910000001,adaptive-v2,0.5,3.9,0.11640625,99cc4d265bd7ea3fda906c32e73885e8a599cd4b9943f2535ac21439bd5f716d,a94b1678a3fe1597f7e7772f81db52d2063088a38d08a26ce8971c518b3ce43b,True
0.5,0.5,0,910000001,handle-only,1.0,4.0,0.15953125,0fc58657924a4c6ab0d5a6b4a5d228c1dd39adbc28bad88be47e31055ec4f29d,0262272eae7a4f3f874d07fdf021596762a6c106c7597b8d3ad1c350f522a7cb,True
0.5,0.5,0,910000001,stable-local,0.0,4.0,0.09359375,20c8e3f07710ec0dd60d56caf28f78438d2d1bf6df2728aa20b9b549d25f697f,0262272eae7a4f3f874d07fdf021596762a6c106c7597b8d3ad1c350f522a7cb,True
0.5,0.5,0,910000001,fixed-0.9,0.9,4.0,0.15546875,2e639838adf8d572717d48f08308328ee9e3004e34eadbb55f1a19a20d7b2f76,0262272eae7a4f3f874d07fdf021596762a6c106c7597b8d3ad1c350f522a7cb,True
0.5,0.5,1,910000002,adaptive-v2,0.5,3.9,0.08765625,e135e048f1781708d00615e7b71a593943a07733b9ccbd4acc303fe4af24ad55,68ba9a5d29388b9d55aca1397c4c5b1e4162b85f208f42de12a39bf74e7ef11b,True
0.5,0.5,1,910000002,handle-only,1.0,4.0,0.10234375,7c74293b1f41b8de30dbc12380eda6bca496669c71389598c76402e9164d0efc,865045b0eb510cf601e9a9f3b20531e1dd8cb22603066312a825457230fafe9a,True
0.5,0.5,1,910000002,fixed-0.9,0.9,4.0,0.0978125,908750b67662f0391c2f19f165b0b8dc909260d9515b7e6bf3a25bafda3b6acd,865045b0eb510cf601e9a9f3b20531e1dd8cb22603066312a825457230fafe9a,True
0.5,0.5,1,910000002,stable-local,0.0,4.0,0.0909375,e88a275ffe781cd97b30e0c3b44364341eea915cb24217c294b42ee24eab1dd1,865045b0eb510cf601e9a9f3b20531e1dd8cb22603066312a825457230fafe9a,True
0.5,0.5,2,910000003,adaptive-v2,0.5,3.9,0.10390625,2dcedf01bb9b39b142839978f6ddf3a7983e4a26b3a295a9870f78b5d8726e0c,3cad187e7e1a4eeab7c814c713acbd25bf8504a3c9e570a155c419e75df73c24,True
0.5,0.5,2,910000003,stable-local,0.0,4.0,0.0953125,31cd150b01be0127accaa0aa4e63d5d59280250d4c48917a98bbbde48af1fb7c,a5a06f089e6ee476591da842d1533d03d7ea27228a4507af9f0c627f689f2336,True
0.5,0.5,2,910000003,handle-only,1.0,4.0,0.13203125,5ca521349a14ac72d85eab328d1678d346c54dac5e648ec651f1946aaa240856,a5a06f089e6ee476591da842d1533d03d7ea27228a4507af9f0c627f689f2336,True
0.5,0.5,2,910000003,fixed-0.9,0.9,4.0,0.12609375,99e47cb6261c3cd074bae4463606634957bc08bc0e2f50c69cec76c8d4e52bb6,a5a06f089e6ee476591da842d1533d03d7ea27228a4507af9f0c627f689f2336,True
0.5,0.5,3,910000004,adaptive-v2,0.5,3.9,0.1077016129032258,9d30732da35829cde1d40ab1565e08254566aa9c816d25338f4e947e4144b613,3a57bfb17e417e163f51320e9582afb4cc189f11fac03f81fcdb1b36bf10a1d4,True
0.5,0.5,3,910000004,fixed-0.9,0.9,4.0,0.1203578629032258,243cd7b4353bb26fdcda0e53c9e3cd07a13462ff3c8a9bb2463448e03183202a,4aae7b6a4a2a42d1a3245908ff07ddafae0c9efd26da8c8aedf35dda50a558c1,True
0.5,0.5,3,910000004,handle-only,1.0,4.0,0.12176411290322581,3c794e8ce244e08ab1442dd9cc624a1ca6a1da33f90b230266faa1c840c0c180,4aae7b6a4a2a42d1a3245908ff07ddafae0c9efd26da8c8aedf35dda50a558c1,True
0.5,0.5,3,910000004,stable-local,0.0,4.0,0.1109828629032258,694e4ea626db883036bab9797df6860dbf094c2807c42d115aa8bd5f0cdd7c30,4aae7b6a4a2a42d1a3245908ff07ddafae0c9efd26da8c8aedf35dda50a558c1,True
0.5,0.5,4,910000005,adaptive-v2,0.5,3.9,0.13890625,bfd3f588797eb226cb826f34a9dddb850359d6f38a32070038972f18aa9ddd10,10888a77bdfc18c7814978be614cc0116ff47143cc7eb4b24afade7c4920f9c2,True
0.5,0.5,4,910000005,stable-local,0.0,4.0,0.1371875,300ef0f8b306e8db9404947f761b3a7c7e943184c868f35d34f026ab85862d7a,765e2bd7539da3046527a78e40c4ed70678cfe79c215ef4484ccc11948d824b9,True
0.5,0.5,4,910000005,fixed-0.9,0.9,4.0,0.14703125,694163a5b43e7cf4bb3dff468b607feddc3dcfd120a866f192b0dabf2f0b3c8e,765e2bd7539da3046527a78e40c4ed70678cfe79c215ef4484ccc11948d824b9,True
0.5,0.5,4,910000005,handle-only,1.0,4.0,0.14671875,69f98dca980724b8faf3407de266de71df24a58972b3a1db9bc89ad86a855252,765e2bd7539da3046527a78e40c4ed70678cfe79c215ef4484ccc11948d824b9,True
0.5,0.5,5,910000006,adaptive-v2,0.5,3.9,0.12408266129032258,8097e0f3cd742acd30748971a933e5f89db16fe0625ad84750b0c577bcfc3fb5,1646740e7bc97f327c9ee38cf28d0cdefb345218da71a3f2a5ad4366bc56d4ec,True
0.5,0.5,5,910000006,handle-only,1.0,4.0,0.14376512096774194,4c2a1d8de7a71568e2944a37066fb87cb569385b02793675337f9d5d7c651123,ff9a5bf7fa2df846ca70dba6d75e97d4c96191d0928da6d657ca8473701e1077,True
0.5,0.5,5,910000006,fixed-0.9,0.9,4.0,0.14143145161290321,a369ab1fd78e9fb38354d79752486565450066757691e44ea7b33616b0314597,ff9a5bf7fa2df846ca70dba6d75e97d4c96191d0928da6d657ca8473701e1077,True
0.5,0.5,5,910000006,stable-local,0.0,4.0,0.10610887096774194,df2059731870109e7ed0a3825a3d2a6523becfe0029dcad3dfc0196a1ca91289,ff9a5bf7fa2df846ca70dba6d75e97d4c96191d0928da6d657ca8473701e1077,True
0.5,0.5,6,910000007,adaptive-v2,0.5,3.9,0.09875,55c825549c35bcafc14d64778b6920be85bc07e65d7f78eea9729f7a6c87b87f,7037e10dda0e9da3f5b8c6bf412916f0a571387a67e2e7ee068fd110cffcd5e4,True
0.5,0.5,6,910000007,fixed-0.9,0.9,4.0,0.1153125,654a35499514a45a0e4da4a6f2cf5efb01cef4aa9f3e1c99ce217d0dcecfdfb3,e12cb7350f0cc775deb3c6183cdf4a63d2d91d2600901c706d49ea0a9312b6ad,True
0.5,0.5,6,910000007,stable-local,0.0,4.0,0.0984375,8df4bb4b3bd31ea41f3c3301ff39ab7b89f95effb5a0276b26a1631fd64b2d16,e12cb7350f0cc775deb3c6183cdf4a63d2d91d2600901c706d49ea0a9312b6ad,True
0.5,0.5,6,910000007,handle-only,1.0,4.0,0.12921875,e3c0c8cbd124ad2ed7a74e69ce2894c67e9947fc312bc0739a2d8dca93d8e404,e12cb7350f0cc775deb3c6183cdf4a63d2d91d2600901c706d49ea0a9312b6ad,True
0.5,0.5,7,910000008,adaptive-v2,0.5,3.9,0.12315524193548388,ff9e18e5136d9dad4b5a8701d56fe8b1d54be2e50da99c49fce1e6d09d8f1453,f4b3e50cf27f4f1546da76f258c345c920872a2eae18a1e0a85b4626b518640c,True
0.5,0.5,7,910000008,stable-local,0.0,4.0,0.11971774193548387,1d1e216d07c0835722525e1f3950808be31fc4b5935a1357b3ed7ea9a7c26836,5ecd94364d17ca33ea26bf6073cf297824c1208862bcc102f2116df8ff56b7b1,True
0.5,0.5,7,910000008,handle-only,1.0,4.0,0.13003024193548388,1e2e0349cefc8b56bc0ad473d12e382c4c1fa76ea7682cfccd22b0e374b24e5d,5ecd94364d17ca33ea26bf6073cf297824c1208862bcc102f2116df8ff56b7b1,True
0.5,0.5,7,910000008,fixed-0.9,0.9,4.0,0.1294052419354839,79fd186ed2f79cbfcfc36a6577afe098b5e2dc26eaa4f2b8999225fc44dbeb93,5ecd94364d17ca33ea26bf6073cf297824c1208862bcc102f2116df8ff56b7b1,True
0.5,0.5,8,910000009,adaptive-v2,0.5,3.9,0.18300907258064517,38f5d6586f8236395ab67271f4a75576fa2778827ae1d471dbe25830830ea7eb,958598d6f8ac0abea0be3cba47057bdb94fe7de86893733edd37401001f3d62c,True
0.5,0.5,8,910000009,handle-only,1.0,4.0,0.20159274193548388,00ddaf2d4b4101893b1db82e84a742df6d93f311d08006ea469adb4128aee7b5,55358825aab1e44cecef16872dd3a6a8a4272d70979102acbedaa557c546ae89,True
0.5,0.5,8,910000009,stable-local,0.0,4.0,0.17564516129032257,ab101bb9216221be86c3efe794e52aee130709b80cbbb572b6c43589e635cc3e,55358825aab1e44cecef16872dd3a6a8a4272d70979102acbedaa557c546ae89,True
0.5,0.5,8,910000009,fixed-0.9,0.9,4.0,0.1997177419354839,b0e0315ab3d25b91a5d54b8610c389506fb0fac7b5f2892849e9bea3f490ea60,55358825aab1e44cecef16872dd3a6a8a4272d70979102acbedaa557c546ae89,True
0.5,0.5,9,910000010,adaptive-v2,0.5,3.9,0.12954637096774194,14809546442929b0e71bf31d44da0a267f051f4524f2ac37640d035c2a9c4fdc,5b51a556585a3472259ebe4f97ac31df32f2e6f85fcf98da37a47835eb851555,True
0.5,0.5,9,910000010,handle-only,1.0,4.0,0.1336038306451613,3ad9fcc46e0ff006df462f08c19b232c721c5b01aaed939f31b131f574af463c,b24d3fe97d3869eb63d424985b0e3e90825a76921932e76f81cb9a145037cd28,True
0.5,0.5,9,910000010,stable-local,0.0,4.0,0.13501512096774193,542af3e128834d27046e30dc8fd8d819007bc5bcfb13b587e129ae818ce79a24,b24d3fe97d3869eb63d424985b0e3e90825a76921932e76f81cb9a145037cd28,True
0.5,0.5,9,910000010,fixed-0.9,0.9,4.0,0.12938508064516127,bc4292f4585cae4f23e94cca2d99444f75f757176f31e8382ac405f201c6f237,b24d3fe97d3869eb63d424985b0e3e90825a76921932e76f81cb9a145037cd28,True
0.5,0.75,0,910000001,adaptive-v2,0.5,3.9,0.15328125,0b285578267246bce98ec63e3c587c9b5acf24048b727d7d50658e4bb3d98bd6,032019f3b1705cf1d75b98637ef557a5bc3048ece52b4d383d41b97a4baa5e5d,True
0.5,0.75,0,910000001,handle-only,1.0,4.0,0.2296875,27f0bd63efac076ab7453d56b86cedc250e08ed5a1c1c00caa0d9d0164dd6f7c,b003321b89a431b5049efd7e5264f11e68b9632779a789b6fb8927ceedbdf746,True
0.5,0.75,0,910000001,stable-local,0.0,4.0,0.091875,99421abfd92c8776fb09ef6acb88eb56bf5dd7e8b7ffd962b89e286d2f77bb92,b003321b89a431b5049efd7e5264f11e68b9632779a789b6fb8927ceedbdf746,True
0.5,0.75,0,910000001,fixed-0.9,0.9,4.0,0.21984375,c7f9254320cc26664bb61b7e8da5a6b974a2a8c6b7a057756c5743c1b925c1b0,b003321b89a431b5049efd7e5264f11e68b9632779a789b6fb8927ceedbdf746,True
0.5,0.75,1,910000002,adaptive-v2,0.5,3.9,0.10265625,a11ebc84572380ac6ee8c63ed8e8f73b9457778e983dad8e4ca63ae18485651f,1fe382e632c3298f2a213b8c189fe6fdb80be4982c8177f09f5ad06f7be481ad,True
0.5,0.75,1,910000002,stable-local,0.0,4.0,0.09625,0e4e119527bd07ad08624569704b70b9124d8f68ee2dce0cf4848d785d8c533b,f9aea92478977cf2faff87f5353bee6517f39898da8b5e512f93858c1ec63096,True
0.5,0.75,1,910000002,handle-only,1.0,4.0,0.1878125,5719a388fb9c0adcb76effc8acec3c5debb6eb31af6fa5a91823364f1a6a2710,f9aea92478977cf2faff87f5353bee6517f39898da8b5e512f93858c1ec63096,True
0.5,0.75,1,910000002,fixed-0.9,0.9,4.0,0.1715625,f9eb033da4701089b1c58eeedd80f0e4f0b67b4f9cdc1cb4c266a4331a6e3526,f9aea92478977cf2faff87f5353bee6517f39898da8b5e512f93858c1ec63096,True
0.5,0.75,2,910000003,adaptive-v2,0.5,3.9,0.14110383064516127,4dbbf300b409a952743d53992d97a2c095b8507c37db6513faa8b6c75c73b789,0ef4847534dc04a7e0847fe49787995472a23ec588b987dab9f814338ed95a43,True
0.5,0.75,2,910000003,fixed-0.9,0.9,4.0,0.23331149193548387,672b91bd25287b53d318dc6cbc5f26904b9345f9a6e3868b54e8cc046501c4c3,d4d5dd9e226fb0193d9bd45e28372fb0c261cc5d917980e470e18fefcf5bb659,True
0.5,0.75,2,910000003,stable-local,0.0,4.0,0.09735887096774194,6b6fa11ff2e3ba99eac32308a9bf25eae8511a9acc9f58abb9780e2e823706a9,d4d5dd9e226fb0193d9bd45e28372fb0c261cc5d917980e470e18fefcf5bb659,True
0.5,0.75,2,910000003,handle-only,1.0,4.0,0.2439364919354839,85733d7270fb6403b920ec617d5cdbe73d8b3af57a39ecb83f85fdf25aa14755,d4d5dd9e226fb0193d9bd45e28372fb0c261cc5d917980e470e18fefcf5bb659,True
0.5,0.75,3,910000004,adaptive-v2,0.5,3.9,0.13252016129032257,6c4071ce92b1d72c5a6c228a978daa902063a1f893d65fb82c042b3a46846d8e,8bf5188b688639c576440f306c56f0b7d6929846735bc99a06b4718cece2048b,True
0.5,0.75,3,910000004,handle-only,1.0,4.0,0.16096774193548388,3d920492d2c55c301cd88ccf36206315a519b192d11c1239e23ca05a0fad8eaa,0a5e2ce216415a8a84486513c9d83bbeecc7a42de311727d86a68a6e63fe28a9,True
0.5,0.75,3,910000004,fixed-0.9,0.9,4.0,0.15003024193548387,effa4d188934ea0a5da19ede07a95eca3382c140ea9b221fdf3eebdbe6b5864e,0a5e2ce216415a8a84486513c9d83bbeecc7a42de311727d86a68a6e63fe28a9,True
0.5,0.75,3,910000004,stable-local,0.0,4.0,0.1275201612903226,f76462cb2153c96ff1fa601b5ea4733891f224968ca23e94e0bccc9a92dafee8,0a5e2ce216415a8a84486513c9d83bbeecc7a42de311727d86a68a6e63fe28a9,True
0.5,0.75,4,910000005,adaptive-v2,0.5,3.9,0.15578125,35cf0be08c1031cfebd6c861f4116308b6e8d9b7aa45afbe9d283fc5a79120b3,89a3c5278fc2da62323b204effab93cbf37d42d0bd895db0de28f8965bc0b3d2,True
0.5,0.75,4,910000005,fixed-0.9,0.9,4.0,0.17484375,045bcbebd34cc54b46985a9f00e82f18030246f646e2bb4b60e73b1b26b4ec8f,725e7c92c060ce67b121c307d17ffdee7ae4ff041fa91e5ed6308dca4130ef77,True
0.5,0.75,4,910000005,handle-only,1.0,4.0,0.17578125,5f471e8f71ca27a3f3502e3c883d5609eb80ddab7375a46a8ec7a895dc9fd7bc,725e7c92c060ce67b121c307d17ffdee7ae4ff041fa91e5ed6308dca4130ef77,True
0.5,0.75,4,910000005,stable-local,0.0,4.0,0.135625,c517d5f79109dd83a2c23768c51bc426eddfb8ded88078ab5e8cd0b9b689d793,725e7c92c060ce67b121c307d17ffdee7ae4ff041fa91e5ed6308dca4130ef77,True
0.5,0.75,5,910000006,adaptive-v2,0.5,3.9,0.1346875,11cf87004bc36f270d6e64547fc95bf6e6fb0ab80ddbf055108d5284d1c815ee,4b609998e60adeb074898d8afc87cb5901231cfced47d7ec74a091e95f86b6a4,True
0.5,0.75,5,910000006,stable-local,0.0,4.0,0.1003125,14970e914b7798ba5ac570457252aea51623ab0834cf0fda66b3757156407c67,8dc4f14019011b10dcafdaa1a66b9ae2188c4e19c2310d7aece816869ab6d414,True
0.5,0.75,5,910000006,fixed-0.9,0.9,4.0,0.1671875,b0efb9baa121f9d7e53a2eb2b6251009942f5472d907858911e6d1b402c63e67,8dc4f14019011b10dcafdaa1a66b9ae2188c4e19c2310d7aece816869ab6d414,True
0.5,0.75,5,910000006,handle-only,1.0,4.0,0.17953125,d8856e01b5854bcc260bd2bd66eb51e8eb29f1754248b34ed8691e4193d8ea4f,8dc4f14019011b10dcafdaa1a66b9ae2188c4e19c2310d7aece816869ab6d414,True
0.5,0.75,6,910000007,adaptive-v2,0.5,3.9,0.1040625,24221a8eefb2798ead72c2bc1d9e24708afa82e3d287e3ca2477dd5b682666c3,7a6685dddf191d4e35d6f1eaec2487749f229d44f2afce973e52a2ec95e9aaff,True
